"_id","_index","_score",category,"category.keyword",currency,"customer_first_name","customer_first_name.keyword","customer_full_name","customer_full_name.keyword","customer_gender","customer_id","customer_last_name","customer_last_name.keyword","customer_phone","day_of_week","day_of_week_i",email,"event.dataset","geoip.city_name","geoip.continent_name","geoip.country_iso_code","geoip.location","geoip.region_name",manufacturer,"manufacturer.keyword","order_date","order_id","products._id","products._id.keyword","products.base_price","products.base_unit_price","products.category","products.category.keyword","products.created_on","products.discount_amount","products.discount_percentage","products.manufacturer","products.manufacturer.keyword","products.min_price","products.price","products.product_id","products.product_name","products.product_name.keyword","products.quantity","products.sku","products.tax_amount","products.taxful_price","products.taxless_price","products.unit_discount_amount",sku,"taxful_total_price","taxless_total_price","total_quantity","total_unique_products",type,user
dYOFm5oBSErIf1UmOKGS,"kibana_sample_data_ecommerce","-","Men's Shoes, Men's Clothing","Men's Shoes, Men's Clothing",EUR,Eddie,Eddie,"Eddie Gomez","Eddie Gomez",MALE,38,Gomez,Gomez,"(empty)",Tuesday,1,"eddie@gomez-family.zzz","sample_ecommerce",Cairo,Africa,EG,"POINT (31.3 30.1)","Cairo Governorate","Elitelligence, Microlutions","Elitelligence, Microlutions","Nov 18, 2025 @ 06:03:07.000",566706,"sold_product_566706_1717, sold_product_566706_17829","sold_product_566706_1717, sold_product_566706_17829","$46.00, $10.99","$46.00, $10.99","Men's Shoes, Men's Clothing","Men's Shoes, Men's Clothing","Dec 13, 2016 @ 06:03:07.000, Dec 13, 2016 @ 06:03:07.000","0, 0","0, 0","Elitelligence, Microlutions","Elitelligence, Microlutions","$23.45, $5.60","$46.00, $10.99","1,717, 17,829","Boots - grey, 3 PACK - Socks - khaki/grey","Boots - grey, 3 PACK - Socks - khaki/grey","1, 1","ZO0521505215, ZO0130501305","0, 0","$46.00, $10.99","$46.00, $10.99","0, 0","ZO0521505215, ZO0130501305","$56.97","$56.97",2,2,order,eddie
"mYOFm5oBSErIf1UmMpn-","kibana_sample_data_ecommerce","-","Men's Clothing","Men's Clothing",EUR,Fitzgerald,Fitzgerald,"Fitzgerald Goodman","Fitzgerald Goodman",MALE,11,Goodman,Goodman,"(empty)",Tuesday,1,"fitzgerald@goodman-family.zzz","sample_ecommerce","Los Angeles","North America",US,"POINT (-118.2 34.1)",California,"Low Tide Media, Microlutions","Low Tide Media, Microlutions","Nov 18, 2025 @ 05:45:50.000",566690,"sold_product_566690_11851, sold_product_566690_18257","sold_product_566690_11851, sold_product_566690_18257","$28.98, $14.99","$28.98, $14.99","Men's Clothing, Men's Clothing","Men's Clothing, Men's Clothing","Dec 13, 2016 @ 05:45:50.000, Dec 13, 2016 @ 05:45:50.000","0, 0","0, 0","Low Tide Media, Microlutions","Low Tide Media, Microlutions","$13.92, $7.05","$28.98, $14.99","11,851, 18,257","Jumper - dark blue, Print T-shirt - black","Jumper - dark blue, Print T-shirt - black","1, 1","ZO0449004490, ZO0118501185","0, 0","$28.98, $14.99","$28.98, $14.99","0, 0","ZO0449004490, ZO0118501185","$43.97","$43.97",2,2,order,fuzzy
YIOFm5oBSErIf1UmN6AZ,"kibana_sample_data_ecommerce","-","Men's Clothing","Men's Clothing",EUR,Yuri,Yuri,"Yuri Goodwin","Yuri Goodwin",MALE,21,Goodwin,Goodwin,"(empty)",Tuesday,1,"yuri@goodwin-family.zzz","sample_ecommerce",Cannes,Europe,FR,"POINT (7 43.6)","Alpes-Maritimes","Oceanavigations, Elitelligence","Oceanavigations, Elitelligence","Nov 18, 2025 @ 05:41:31.000",566685,"sold_product_566685_18957, sold_product_566685_20093","sold_product_566685_18957, sold_product_566685_20093","$24.98, $20.98","$24.98, $20.98","Men's Clothing, Men's Clothing","Men's Clothing, Men's Clothing","Dec 13, 2016 @ 05:41:31.000, Dec 13, 2016 @ 05:41:31.000","0, 0","0, 0","Oceanavigations, Elitelligence","Oceanavigations, Elitelligence","$11.75, $9.66","$24.98, $20.98","18,957, 20,093","Jumper - black, Tracksuit bottoms - mottled light grey","Jumper - black, Tracksuit bottoms - mottled light grey","1, 1","ZO0296902969, ZO0530205302","0, 0","$24.98, $20.98","$24.98, $20.98","0, 0","ZO0296902969, ZO0530205302","$45.97","$45.97",2,2,order,yuri
lIOFm5oBSErIf1UmK5I6,"kibana_sample_data_ecommerce","-","Men's Accessories, Men's Shoes","Men's Accessories, Men's Shoes",EUR,Mostafa,Mostafa,"Mostafa Underwood","Mostafa Underwood",MALE,9,Underwood,Underwood,"(empty)",Tuesday,1,"mostafa@underwood-family.zzz","sample_ecommerce",Cairo,Africa,EG,"POINT (31.3 30.1)","Cairo Governorate","Oceanavigations, Low Tide Media","Oceanavigations, Low Tide Media","Nov 18, 2025 @ 05:37:12.000",566680,"sold_product_566680_15413, sold_product_566680_16394","sold_product_566680_15413, sold_product_566680_16394","$33.00, $42.00","$33.00, $42.00","Men's Accessories, Men's Shoes","Men's Accessories, Men's Shoes","Dec 13, 2016 @ 05:37:12.000, Dec 13, 2016 @ 05:37:12.000","0, 0","0, 0","Oceanavigations, Low Tide Media","Oceanavigations, Low Tide Media","$16.17, $20.16","$33.00, $42.00","15,413, 16,394","Laptop bag - brown, Lace-ups - black","Laptop bag - brown, Lace-ups - black","1, 1","ZO0316703167, ZO0393303933","0, 0","$33.00, $42.00","$33.00, $42.00","0, 0","ZO0316703167, ZO0393303933","$75","$75.00",2,2,order,mostafa
0IOFm5oBSErIf1UmNZy7,"kibana_sample_data_ecommerce","-","Men's Clothing","Men's Clothing",EUR,Robbie,Robbie,"Robbie Moran","Robbie Moran",MALE,48,Moran,Moran,"(empty)",Monday,0,"robbie@moran-family.zzz","sample_ecommerce",Dubai,Asia,AE,"POINT (55.3 25.3)",Dubai,"Low Tide Media, Microlutions","Low Tide Media, Microlutions","Nov 18, 2025 @ 05:28:34.000",566671,"sold_product_566671_22991, sold_product_566671_17752","sold_product_566671_22991, sold_product_566671_17752","$50.00, $37.00","$50.00, $37.00","Men's Clothing, Men's Clothing","Men's Clothing, Men's Clothing","Dec 13, 2016 @ 05:28:34.000, Dec 13, 2016 @ 05:28:34.000","0, 0","0, 0","Low Tide Media, Microlutions","Low Tide Media, Microlutions","$23.02, $17.39","$50.00, $37.00","22,991, 17,752","SOLID - Summer jacket - mustard, Slim fit jeans - black denim","SOLID - Summer jacket - mustard, Slim fit jeans - black denim","1, 1","ZO0427604276, ZO0113801138","0, 0","$50.00, $37.00","$50.00, $37.00","0, 0","ZO0427604276, ZO0113801138","$87","$87.00",2,2,order,robbie
ZoOFm5oBSErIf1UmLZTt,"kibana_sample_data_ecommerce","-","Women's Shoes","Women's Shoes",EUR,Elyssa,Elyssa,"Elyssa Bryant","Elyssa Bryant",FEMALE,27,Bryant,Bryant,"(empty)",Monday,0,"elyssa@bryant-family.zzz","sample_ecommerce","New York","North America",US,"POINT (-74 40.8)","New York","Angeldale, Pyramidustries active","Angeldale, Pyramidustries active","Nov 18, 2025 @ 05:12:43.000",566653,"sold_product_566653_17818, sold_product_566653_18275","sold_product_566653_17818, sold_product_566653_18275","$65.00, $28.98","$65.00, $28.98","Women's Shoes, Women's Shoes","Women's Shoes, Women's Shoes","Dec 13, 2016 @ 05:12:43.000, Dec 13, 2016 @ 05:12:43.000","0, 0","0, 0","Angeldale, Pyramidustries active","Angeldale, Pyramidustries active","$31.20, $15.36","$65.00, $28.98","17,818, 18,275","Classic heels - ginger, Trainers - white","Classic heels - ginger, Trainers - white","1, 1","ZO0666506665, ZO0216602166","0, 0","$65.00, $28.98","$65.00, $28.98","0, 0","ZO0666506665, ZO0216602166","$94","$94.00",2,2,order,elyssa
mIOFm5oBSErIf1UmNZy7,"kibana_sample_data_ecommerce","-","Women's Shoes, Women's Clothing, Women's Accessories","Women's Shoes, Women's Clothing, Women's Accessories",EUR,Elyssa,Elyssa,"Elyssa Richards","Elyssa Richards",FEMALE,27,Richards,Richards,"(empty)",Monday,0,"elyssa@richards-family.zzz","sample_ecommerce","New York","North America",US,"POINT (-74 40.8)","New York","Oceanavigations, Spherecords, Tigress Enterprises","Oceanavigations, Spherecords, Tigress Enterprises","Nov 18, 2025 @ 05:11:17.000",723242,"sold_product_723242_5979, sold_product_723242_12451, sold_product_723242_13462, sold_product_723242_14976","sold_product_723242_5979, sold_product_723242_12451, sold_product_723242_13462, sold_product_723242_14976","$75.00, $7.99, $24.98, $16.98","$75.00, $7.99, $24.98, $16.98","Women's Shoes, Women's Clothing, Women's Accessories, Women's Clothing","Women's Shoes, Women's Clothing, Women's Accessories, Women's Clothing","Dec 13, 2016 @ 05:11:17.000, Dec 13, 2016 @ 05:11:17.000, Dec 13, 2016 @ 05:11:17.000, Dec 13, 2016 @ 05:11:17.000","0, 0, 0, 0","0, 0, 0, 0","Oceanavigations, Spherecords, Tigress Enterprises, Spherecords","Oceanavigations, Spherecords, Tigress Enterprises, Spherecords","$33.75, $3.68, $11.75, $9.17","$75.00, $7.99, $24.98, $16.98","5,979, 12,451, 13,462, 14,976","Ankle boots - Antique White, Vest - black, Handbag - cognac , Mini skirt - dark blue","Ankle boots - Antique White, Vest - black, Handbag - cognac , Mini skirt - dark blue","1, 1, 1, 1","ZO0249702497, ZO0643306433, ZO0088900889, ZO0634406344","0, 0, 0, 0","$75.00, $7.99, $24.98, $16.98","$75.00, $7.99, $24.98, $16.98","0, 0, 0, 0","ZO0249702497, ZO0643306433, ZO0088900889, ZO0634406344","$124.94","$124.94",4,4,order,elyssa
KYOFm5oBSErIf1UmOKKT,"kibana_sample_data_ecommerce","-","Women's Clothing, Women's Accessories","Women's Clothing, Women's Accessories",EUR,Elyssa,Elyssa,"Elyssa Long","Elyssa Long",FEMALE,27,Long,Long,"(empty)",Monday,0,"elyssa@long-family.zzz","sample_ecommerce","New York","North America",US,"POINT (-74 40.8)","New York","Tigress Enterprises, Pyramidustries","Tigress Enterprises, Pyramidustries","Nov 18, 2025 @ 05:11:17.000",566650,"sold_product_566650_20286, sold_product_566650_16948","sold_product_566650_20286, sold_product_566650_16948","$65.00, $14.99","$65.00, $14.99","Women's Clothing, Women's Accessories","Women's Clothing, Women's Accessories","Dec 13, 2016 @ 05:11:17.000, Dec 13, 2016 @ 05:11:17.000","0, 0","0, 0","Tigress Enterprises, Pyramidustries","Tigress Enterprises, Pyramidustries","$34.44, $7.94","$65.00, $14.99","20,286, 16,948","Long-sleeved Maxi Dress, Scarf - black","Long-sleeved Maxi Dress, Scarf - black","1, 1","ZO0049100491, ZO0194801948","0, 0","$65.00, $14.99","$65.00, $14.99","0, 0","ZO0049100491, ZO0194801948","$80","$80.00",2,2,order,elyssa
KYOFm5oBSErIf1UmOKGS,"kibana_sample_data_ecommerce","-","Women's Accessories, Women's Clothing","Women's Accessories, Women's Clothing",EUR,Sonya,Sonya,"Sonya Dawson","Sonya Dawson",FEMALE,28,Dawson,Dawson,"(empty)",Monday,0,"sonya@dawson-family.zzz","sample_ecommerce",Bogotu00e1,"South America",CO,"POINT (-74.1 4.6)","Bogota D.C.","Pyramidustries, Tigress Enterprises","Pyramidustries, Tigress Enterprises","Nov 18, 2025 @ 04:49:41.000",566628,"sold_product_566628_11077, sold_product_566628_19514","sold_product_566628_11077, sold_product_566628_19514","$24.98, $11.99","$24.98, $11.99","Women's Accessories, Women's Clothing","Women's Accessories, Women's Clothing","Dec 13, 2016 @ 04:49:41.000, Dec 13, 2016 @ 04:49:41.000","0, 0","0, 0","Pyramidustries, Tigress Enterprises","Pyramidustries, Tigress Enterprises","$12.49, $6.35","$24.98, $11.99","11,077, 19,514","Tote bag - cognac, 3 PACK - Shorts - teal/dark purple/black","Tote bag - cognac, 3 PACK - Shorts - teal/dark purple/black","1, 1","ZO0195601956, ZO0098900989","0, 0","$24.98, $11.99","$24.98, $11.99","0, 0","ZO0195601956, ZO0098900989","$36.97","$36.97",2,2,order,sonya
KIOFm5oBSErIf1UmOKKT,"kibana_sample_data_ecommerce","-","Women's Clothing","Women's Clothing",EUR,Betty,Betty,"Betty Gilbert","Betty Gilbert",FEMALE,44,Gilbert,Gilbert,"(empty)",Monday,0,"betty@gilbert-family.zzz","sample_ecommerce","New York","North America",US,"POINT (-74 40.7)","New York","Tigress Enterprises MAMA, Tigress Enterprises","Tigress Enterprises MAMA, Tigress Enterprises","Nov 18, 2025 @ 04:43:55.000",566622,"sold_product_566622_13554, sold_product_566622_11691","sold_product_566622_13554, sold_product_566622_11691","$24.98, $24.98","$24.98, $24.98","Women's Clothing, Women's Clothing","Women's Clothing, Women's Clothing","Dec 13, 2016 @ 04:43:55.000, Dec 13, 2016 @ 04:43:55.000","0, 0","0, 0","Tigress Enterprises MAMA, Tigress Enterprises","Tigress Enterprises MAMA, Tigress Enterprises","$12.25, $13.49","$24.98, $24.98","13,554, 11,691","Jersey dress - black, Cape - grey multicolor","Jersey dress - black, Cape - grey multicolor","1, 1","ZO0228402284, ZO0082300823","0, 0","$24.98, $24.98","$24.98, $24.98","0, 0","ZO0228402284, ZO0082300823","$49.97","$49.97",2,2,order,betty
WoOFm5oBSErIf1UmMZdU,"kibana_sample_data_ecommerce","-","Men's Clothing, Men's Accessories","Men's Clothing, Men's Accessories",EUR,Jason,Jason,"Jason Jimenez","Jason Jimenez",MALE,16,Jimenez,Jimenez,"(empty)",Monday,0,"jason@jimenez-family.zzz","sample_ecommerce","New York","North America",US,"POINT (-74 40.8)","New York","Elitelligence, Oceanavigations","Elitelligence, Oceanavigations","Nov 18, 2025 @ 04:41:02.000",566621,"sold_product_566621_21825, sold_product_566621_21628","sold_product_566621_21825, sold_product_566621_21628","$20.98, $75.00","$20.98, $75.00","Men's Clothing, Men's Accessories","Men's Clothing, Men's Accessories","Dec 13, 2016 @ 04:41:02.000, Dec 13, 2016 @ 04:41:02.000","0, 0","0, 0","Elitelligence, Oceanavigations","Elitelligence, Oceanavigations","$10.91, $33.75","$20.98, $75.00","21,825, 21,628","Jumper - khaki, Weekend bag - black","Jumper - khaki, Weekend bag - black","1, 1","ZO0579605796, ZO0315803158","0, 0","$20.98, $75.00","$20.98, $75.00","0, 0","ZO0579605796, ZO0315803158","$96","$96.00",2,2,order,jason
dIOFm5oBSErIf1UmK5E2,"kibana_sample_data_ecommerce","-","Men's Clothing","Men's Clothing",EUR,Yuri,Yuri,"Yuri Greer","Yuri Greer",MALE,21,Greer,Greer,"(empty)",Monday,0,"yuri@greer-family.zzz","sample_ecommerce",Cannes,Europe,FR,"POINT (7 43.6)","Alpes-Maritimes",Elitelligence,Elitelligence,"Nov 18, 2025 @ 04:26:38.000",566607,"sold_product_566607_3014, sold_product_566607_18884","sold_product_566607_3014, sold_product_566607_18884","$20.98, $20.98","$20.98, $20.98","Men's Clothing, Men's Clothing","Men's Clothing, Men's Clothing","Dec 13, 2016 @ 04:26:38.000, Dec 13, 2016 @ 04:26:38.000","0, 0","0, 0","Elitelligence, Elitelligence","Elitelligence, Elitelligence","$10.49, $9.66","$20.98, $20.98","3,014, 18,884","Cardigan - grey multicolor, Sweatshirt - black /white","Cardigan - grey multicolor, Sweatshirt - black /white","1, 1","ZO0572205722, ZO0585205852","0, 0","$20.98, $20.98","$20.98, $20.98","0, 0","ZO0572205722, ZO0585205852","$41.97","$41.97",2,2,order,yuri
"rYOFm5oBSErIf1UmOqL_","kibana_sample_data_ecommerce","-","Women's Clothing, Women's Shoes","Women's Clothing, Women's Shoes",EUR,Gwen,Gwen,"Gwen Walters","Gwen Walters",FEMALE,26,Walters,Walters,"(empty)",Monday,0,"gwen@walters-family.zzz","sample_ecommerce","Los Angeles","North America",US,"POINT (-118.2 34.1)",California,"Champion Arts, Low Tide Media","Champion Arts, Low Tide Media","Nov 18, 2025 @ 04:16:34.000",566591,"sold_product_566591_19909, sold_product_566591_12575","sold_product_566591_19909, sold_product_566591_12575","$28.98, $42.00","$28.98, $42.00","Women's Clothing, Women's Shoes","Women's Clothing, Women's Shoes","Dec 13, 2016 @ 04:16:34.000, Dec 13, 2016 @ 04:16:34.000","0, 0","0, 0","Champion Arts, Low Tide Media","Champion Arts, Low Tide Media","$13.05, $19.31","$28.98, $42.00","19,909, 12,575","Hoodie - black/white, Classic heels - nude","Hoodie - black/white, Classic heels - nude","1, 1","ZO0502405024, ZO0366003660","0, 0","$28.98, $42.00","$28.98, $42.00","0, 0","ZO0502405024, ZO0366003660","$71","$71.00",2,2,order,gwen
w4OFm5oBSErIf1UmNZy7,"kibana_sample_data_ecommerce","-","Men's Clothing","Men's Clothing",EUR,Hicham,Hicham,"Hicham Hopkins","Hicham Hopkins",MALE,8,Hopkins,Hopkins,"(empty)",Monday,0,"hicham@hopkins-family.zzz","sample_ecommerce",Marrakesh,Africa,MA,"POINT (-8 31.6)","Marrakech-Tensift-Al Haouz","Low Tide Media, Microlutions","Low Tide Media, Microlutions","Nov 18, 2025 @ 04:05:02.000",566580,"sold_product_566580_19404, sold_product_566580_16718","sold_product_566580_19404, sold_product_566580_16718","$33.00, $33.00","$33.00, $33.00","Men's Clothing, Men's Clothing","Men's Clothing, Men's Clothing","Dec 13, 2016 @ 04:05:02.000, Dec 13, 2016 @ 04:05:02.000","0, 0","0, 0","Low Tide Media, Microlutions","Low Tide Media, Microlutions","$17.48, $17.81","$33.00, $33.00","19,404, 16,718","Shirt - olive, Tracksuit top - black","Shirt - olive, Tracksuit top - black","1, 1","ZO0417304173, ZO0123001230","0, 0","$33.00, $33.00","$33.00, $33.00","0, 0","ZO0417304173, ZO0123001230","$66","$66.00",2,2,order,hicham
XIOFm5oBSErIf1UmL5bY,"kibana_sample_data_ecommerce","-","Men's Shoes, Women's Accessories","Men's Shoes, Women's Accessories",EUR,Abd,Abd,"Abd Foster","Abd Foster",MALE,52,Foster,Foster,"(empty)",Monday,0,"abd@foster-family.zzz","sample_ecommerce",Cairo,Africa,EG,"POINT (31.3 30.1)","Cairo Governorate","Low Tide Media, Elitelligence, Angeldale","Low Tide Media, Elitelligence, Angeldale","Nov 18, 2025 @ 03:56:24.000",717206,"sold_product_717206_13588, sold_product_717206_16372, sold_product_717206_20757, sold_product_717206_22434","sold_product_717206_13588, sold_product_717206_16372, sold_product_717206_20757, sold_product_717206_22434","$60.00, $24.98, $80.00, $60.00","$60.00, $24.98, $80.00, $60.00","Men's Shoes, Women's Accessories, Men's Shoes, Men's Shoes","Men's Shoes, Women's Accessories, Men's Shoes, Men's Shoes","Dec 13, 2016 @ 03:56:24.000, Dec 13, 2016 @ 03:56:24.000, Dec 13, 2016 @ 03:56:24.000, Dec 13, 2016 @ 03:56:24.000","0, 0, 0, 0","0, 0, 0, 0","Low Tide Media, Elitelligence, Angeldale, Low Tide Media","Low Tide Media, Elitelligence, Angeldale, Low Tide Media","$28.80, $12.74, $40.78, $30.02","$60.00, $24.98, $80.00, $60.00","13,588, 16,372, 20,757, 22,434","Lace-ups - cognac, Rucksack - black, Lace-up boots - dark brown, Casual lace-ups - cognac","Lace-ups - cognac, Rucksack - black, Lace-up boots - dark brown, Casual lace-ups - cognac","1, 1, 1, 1","ZO0390403904, ZO0608306083, ZO0690906909, ZO0394403944","0, 0, 0, 0","$60.00, $24.98, $80.00, $60.00","$60.00, $24.98, $80.00, $60.00","0, 0, 0, 0","ZO0390403904, ZO0608306083, ZO0690906909, ZO0394403944","$225","$225.00",4,4,order,abd
V4OFm5oBSErIf1UmOKKT,"kibana_sample_data_ecommerce","-","Men's Shoes, Men's Clothing","Men's Shoes, Men's Clothing",EUR,Jason,Jason,"Jason Graves","Jason Graves",MALE,16,Graves,Graves,"(empty)",Monday,0,"jason@graves-family.zzz","sample_ecommerce","New York","North America",US,"POINT (-74 40.8)","New York","Microlutions, Oceanavigations","Microlutions, Oceanavigations","Nov 18, 2025 @ 03:43:26.000",566564,"sold_product_566564_11560, sold_product_566564_17533","sold_product_566564_11560, sold_product_566564_17533","$60.00, $11.99","$60.00, $11.99","Men's Shoes, Men's Clothing","Men's Shoes, Men's Clothing","Dec 13, 2016 @ 03:43:26.000, Dec 13, 2016 @ 03:43:26.000","0, 0","0, 0","Microlutions, Oceanavigations","Microlutions, Oceanavigations","$29.41, $5.64","$60.00, $11.99","11,560, 17,533","Trainers - white, Print T-shirt - dark grey","Trainers - white, Print T-shirt - dark grey","1, 1","ZO0107301073, ZO0293002930","0, 0","$60.00, $11.99","$60.00, $11.99","0, 0","ZO0107301073, ZO0293002930","$72","$72.00",2,2,order,jason
"_IOFm5oBSErIf1UmK5E4","kibana_sample_data_ecommerce","-","Men's Clothing","Men's Clothing",EUR,Mostafa,Mostafa,"Mostafa Riley","Mostafa Riley",MALE,9,Riley,Riley,"(empty)",Monday,0,"mostafa@riley-family.zzz","sample_ecommerce",Cairo,Africa,EG,"POINT (31.3 30.1)","Cairo Governorate","Low Tide Media, Elitelligence","Low Tide Media, Elitelligence","Nov 18, 2025 @ 03:31:55.000",566553,"sold_product_566553_18385, sold_product_566553_15343","sold_product_566553_18385, sold_product_566553_15343","$7.99, $60.00","$7.99, $60.00","Men's Clothing, Men's Clothing","Men's Clothing, Men's Clothing","Dec 13, 2016 @ 03:31:55.000, Dec 13, 2016 @ 03:31:55.000","0, 0","0, 0","Low Tide Media, Elitelligence","Low Tide Media, Elitelligence","$4.07, $32.38","$7.99, $60.00","18,385, 15,343","Basic T-shirt - dark grey multicolor, Parka - khaki","Basic T-shirt - dark grey multicolor, Parka - khaki","1, 1","ZO0435004350, ZO0544005440","0, 0","$7.99, $60.00","$7.99, $60.00","0, 0","ZO0435004350, ZO0544005440","$68","$68.00",2,2,order,mostafa
RoOFm5oBSErIf1UmMZdU,"kibana_sample_data_ecommerce","-","Men's Clothing, Men's Shoes","Men's Clothing, Men's Shoes",EUR,Abd,Abd,"Abd Barnes","Abd Barnes",MALE,52,Barnes,Barnes,"(empty)",Monday,0,"abd@barnes-family.zzz","sample_ecommerce",Cairo,Africa,EG,"POINT (31.3 30.1)","Cairo Governorate","Spritechnologies, Low Tide Media","Spritechnologies, Low Tide Media","Nov 18, 2025 @ 03:23:17.000",717057,"sold_product_717057_18764, sold_product_717057_1195, sold_product_717057_13086, sold_product_717057_13470","sold_product_717057_18764, sold_product_717057_1195, sold_product_717057_13086, sold_product_717057_13470","$65.00, $60.00, $50.00, $15.99","$65.00, $60.00, $50.00, $15.99","Men's Clothing, Men's Shoes, Men's Shoes, Men's Clothing","Men's Clothing, Men's Shoes, Men's Shoes, Men's Clothing","Dec 13, 2016 @ 03:23:17.000, Dec 13, 2016 @ 03:23:17.000, Dec 13, 2016 @ 03:23:17.000, Dec 13, 2016 @ 03:23:17.000","0, 0, 0, 0","0, 0, 0, 0","Spritechnologies, Low Tide Media, Low Tide Media, Low Tide Media","Spritechnologies, Low Tide Media, Low Tide Media, Low Tide Media","$30.55, $28.20, $23.02, $8.31","$65.00, $60.00, $50.00, $15.99","18,764, 1,195, 13,086, 13,470","Winter jacket - rubber, Lace-up boots - cognac, Casual lace-ups - light brown, 4 PACK - Shorts - grey","Winter jacket - rubber, Lace-up boots - cognac, Casual lace-ups - light brown, 4 PACK - Shorts - grey","1, 1, 1, 1","ZO0623406234, ZO0404704047, ZO0384603846, ZO0476204762","0, 0, 0, 0","$65.00, $60.00, $50.00, $15.99","$65.00, $60.00, $50.00, $15.99","0, 0, 0, 0","ZO0623406234, ZO0404704047, ZO0384603846, ZO0476204762","$191","$191.00",4,4,order,abd
